frame_id,image_name,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y
185,007_018.png,0.7197265625,0.2333984375,0.7001953125,0.2548828125,0.7529296875,0.2236328125,0.7607421875,0.2548828125,0.7236328125,0.2021484375,0.6826171875,0.2255859375,0.7333984375,0.2568359375,0.5966796875,0.4833984375,0.6474609375,0.6103515625,0.6435546875,0.6474609375,0.6552734375,0.3154296875,0.5087890625,0.5791015625,0.7470703125,0.2822265625,0.6357421875,0.4130859375,0.6669921875,0.6240234375
186,007_019.png,0.7197265625,0.2294921875,0.7001953125,0.2509765625,0.7529296875,0.2197265625,0.7626953125,0.2490234375,0.7255859375,0.2001953125,0.6865234375,0.2216796875,0.7314453125,0.2548828125,0.5966796875,0.4833984375,0.6494140625,0.6123046875,0.6455078125,0.6455078125,0.6572265625,0.3134765625,0.5087890625,0.5810546875,0.7470703125,0.2802734375,0.6357421875,0.4150390625,0.6708984375,0.6240234375
187,007_020.png,0.7177734375,0.2314453125,0.6982421875,0.2509765625,0.7529296875,0.2216796875,0.7587890625,0.2529296875,0.7216796875,0.2001953125,0.6845703125,0.2216796875,0.7314453125,0.2568359375,0.5947265625,0.4853515625,0.6533203125,0.6103515625,0.6474609375,0.6455078125,0.6552734375,0.3134765625,0.5068359375,0.5810546875,0.7451171875,0.2783203125,0.6357421875,0.4150390625,0.6708984375,0.6220703125
188,007_021.png,0.7197265625,0.2314453125,0.6962890625,0.2490234375,0.7509765625,0.2197265625,0.7587890625,0.2509765625,0.7216796875,0.2001953125,0.6826171875,0.2216796875,0.7314453125,0.2548828125,0.5947265625,0.4833984375,0.6552734375,0.6103515625,0.6474609375,0.6455078125,0.6552734375,0.3134765625,0.5068359375,0.5810546875,0.7451171875,0.2783203125,0.6376953125,0.4111328125,0.6162109375,0.4990234375
189,007_022.png,0.7177734375,0.2275390625,0.6962890625,0.2490234375,0.7490234375,0.2197265625,0.7587890625,0.2509765625,0.7216796875,0.1982421875,0.6826171875,0.2197265625,0.7294921875,0.2529296875,0.5947265625,0.4814453125,0.6572265625,0.6142578125,0.6455078125,0.6494140625,0.6552734375,0.3115234375,0.5107421875,0.5791015625,0.7451171875,0.2763671875,0.6357421875,0.4130859375,0.6728515625,0.6279296875
190,007_023.png,0.7158203125,0.2314453125,0.6943359375,0.2509765625,0.7490234375,0.2216796875,0.7568359375,0.2529296875,0.7197265625,0.2021484375,0.6806640625,0.2236328125,0.7294921875,0.2568359375,0.5966796875,0.4794921875,0.6572265625,0.6123046875,0.6494140625,0.6494140625,0.6533203125,0.3134765625,0.5146484375,0.5771484375,0.7412109375,0.2802734375,0.6376953125,0.4091796875,0.6728515625,0.6298828125
191,007_024.png,0.7158203125,0.2314453125,0.6962890625,0.2509765625,0.7470703125,0.2197265625,0.7548828125,0.2509765625,0.7177734375,0.2021484375,0.6806640625,0.2236328125,0.7275390625,0.2568359375,0.5986328125,0.4775390625,0.6591796875,0.6123046875,0.6474609375,0.6494140625,0.6533203125,0.3154296875,0.5126953125,0.5791015625,0.7431640625,0.2802734375,0.6357421875,0.4111328125,0.6728515625,0.6318359375
192,008_001.png,0.6826171875,0.2763671875,0.6669921875,0.2978515625,0.7119140625,0.2646484375,0.7255859375,0.2958984375,0.6806640625,0.2470703125,0.6494140625,0.2705078125,0.6982421875,0.3017578125,0.5830078125,0.5927734375,0.5458984375,0.7607421875,0.5576171875,0.6904296875,0.6376953125,0.3583984375,0.4189453125,0.4912109375,0.7158203125,0.3232421875,0.6298828125,0.4658203125,0.6123046875,0.5810546875
193,008_002.png,0.6845703125,0.2763671875,0.6669921875,0.2939453125,0.7158203125,0.2646484375,0.7275390625,0.2958984375,0.6845703125,0.2451171875,0.6513671875,0.2685546875,0.7001953125,0.2998046875,0.5830078125,0.5927734375,0.5458984375,0.7626953125,0.5595703125,0.6904296875,0.6396484375,0.3583984375,0.5185546875,0.6455078125,0.7158203125,0.3232421875,0.6318359375,0.4658203125,0.6142578125,0.5830078125
194,008_003.png,0.6845703125,0.2763671875,0.6689453125,0.2978515625,0.7158203125,0.2646484375,0.7275390625,0.2958984375,0.6826171875,0.2470703125,0.6494140625,0.2724609375,0.7001953125,0.2998046875,0.5849609375,0.5947265625,0.5478515625,0.7607421875,0.5595703125,0.6865234375,0.6396484375,0.3603515625,0.4287109375,0.6416015625,0.7158203125,0.3212890625,0.6298828125,0.4697265625,0.6142578125,0.5830078125
195,008_004.png,0.6845703125,0.2763671875,0.6689453125,0.2958984375,0.7177734375,0.2646484375,0.7275390625,0.2939453125,0.6845703125,0.2451171875,0.6513671875,0.2685546875,0.7001953125,0.2998046875,0.5849609375,0.5947265625,0.5458984375,0.7626953125,0.5595703125,0.6904296875,0.6376953125,0.3583984375,0.4306640625,0.6376953125,0.7177734375,0.3212890625,0.6337890625,0.4658203125,0.6123046875,0.5830078125
196,008_005.png,0.6845703125,0.2744140625,0.6689453125,0.2939453125,0.7158203125,0.2626953125,0.7275390625,0.2919921875,0.6826171875,0.2451171875,0.6494140625,0.2705078125,0.7021484375,0.2978515625,0.5869140625,0.5927734375,0.5478515625,0.7607421875,0.5595703125,0.6884765625,0.6396484375,0.3564453125,0.4345703125,0.6279296875,0.7177734375,0.3193359375,0.6337890625,0.4638671875,0.6142578125,0.5810546875
197,008_006.png,0.6865234375,0.2705078125,0.6689453125,0.2919921875,0.7158203125,0.2587890625,0.7275390625,0.2900390625,0.6826171875,0.2392578125,0.6513671875,0.2626953125,0.7001953125,0.2939453125,0.5849609375,0.5908203125,0.5478515625,0.7607421875,0.5615234375,0.6884765625,0.6376953125,0.3525390625,0.5302734375,0.6494140625,0.7177734375,0.3173828125,0.6318359375,0.4619140625,0.6162109375,0.5810546875
198,008_007.png,0.6826171875,0.2666015625,0.6669921875,0.2880859375,0.7138671875,0.2548828125,0.7255859375,0.2861328125,0.6806640625,0.2353515625,0.6474609375,0.2607421875,0.6982421875,0.2900390625,0.5849609375,0.5849609375,0.5458984375,0.7607421875,0.5595703125,0.6904296875,0.6376953125,0.3486328125,0.4345703125,0.6318359375,0.7158203125,0.3115234375,0.6318359375,0.4599609375,0.6142578125,0.5771484375
199,008_008.png,0.6826171875,0.2607421875,0.6650390625,0.2802734375,0.7138671875,0.2490234375,0.7255859375,0.2783203125,0.6787109375,0.2314453125,0.6474609375,0.2548828125,0.6982421875,0.2861328125,0.5830078125,0.5830078125,0.5478515625,0.7587890625,0.5595703125,0.6884765625,0.6357421875,0.3447265625,0.4326171875,0.6337890625,0.7158203125,0.3076171875,0.6318359375,0.4521484375,0.6142578125,0.5712890625
200,008_009.png,0.6806640625,0.2529296875,0.6650390625,0.2744140625,0.7119140625,0.2431640625,0.7255859375,0.2724609375,0.6787109375,0.2236328125,0.6455078125,0.2490234375,0.6962890625,0.2763671875,0.5830078125,0.5791015625,0.5478515625,0.7607421875,0.5595703125,0.6884765625,0.6318359375,0.3388671875,0.5341796875,0.6357421875,0.7158203125,0.2998046875,0.6318359375,0.4501953125,0.6142578125,0.5693359375
201,008_010.png,0.6787109375,0.2509765625,0.6611328125,0.2705078125,0.7099609375,0.2392578125,0.7236328125,0.2685546875,0.6767578125,0.2197265625,0.6416015625,0.2451171875,0.6962890625,0.2744140625,0.5849609375,0.5771484375,0.5478515625,0.7626953125,0.5595703125,0.6884765625,0.6318359375,0.3330078125,0.5322265625,0.6357421875,0.7119140625,0.2958984375,0.6318359375,0.4423828125,0.6142578125,0.5634765625
202,008_011.png,0.6748046875,0.2451171875,0.6611328125,0.2666015625,0.7080078125,0.2333984375,0.7197265625,0.2626953125,0.6748046875,0.2158203125,0.6396484375,0.2412109375,0.6923828125,0.2705078125,0.5810546875,0.5751953125,0.5458984375,0.7626953125,0.5576171875,0.6884765625,0.6318359375,0.3291015625,0.5361328125,0.6376953125,0.7099609375,0.2919921875,0.6298828125,0.4404296875,0.6123046875,0.5615234375
203,008_012.png,0.6748046875,0.2431640625,0.6591796875,0.2666015625,0.7060546875,0.2333984375,0.7197265625,0.2626953125,0.6748046875,0.2119140625,0.6396484375,0.2392578125,0.6904296875,0.2685546875,0.5810546875,0.5732421875,0.5478515625,0.7607421875,0.5576171875,0.6865234375,0.6298828125,0.3271484375,0.4345703125,0.6337890625,0.7099609375,0.2900390625,0.6259765625,0.4443359375,0.6142578125,0.5595703125
204,008_013.png,0.6748046875,0.2431640625,0.6591796875,0.2646484375,0.7060546875,0.2294921875,0.7197265625,0.2607421875,0.6748046875,0.2119140625,0.6396484375,0.2353515625,0.6904296875,0.2666015625,0.5810546875,0.5732421875,0.5458984375,0.7607421875,0.5595703125,0.6904296875,0.6279296875,0.3251953125,0.5224609375,0.7392578125,0.7099609375,0.2880859375,0.6259765625,0.4462890625,0.6123046875,0.5615234375
205,008_014.png,0.6748046875,0.2451171875,0.6591796875,0.2666015625,0.7060546875,0.2333984375,0.7177734375,0.2626953125,0.6748046875,0.2138671875,0.6396484375,0.2392578125,0.6904296875,0.2685546875,0.5810546875,0.5751953125,0.5458984375,0.7607421875,0.5615234375,0.6865234375,0.6279296875,0.3291015625,0.5380859375,0.6376953125,0.7099609375,0.2900390625,0.6259765625,0.4482421875,0.6123046875,0.5615234375
206,008_015.png,0.6767578125,0.2490234375,0.6591796875,0.2666015625,0.7080078125,0.2373046875,0.7216796875,0.2666015625,0.6748046875,0.2177734375,0.6416015625,0.2431640625,0.6923828125,0.2724609375,0.5810546875,0.5751953125,0.5478515625,0.7607421875,0.5595703125,0.6884765625,0.6318359375,0.3310546875,0.5361328125,0.6416015625,0.7099609375,0.2958984375,0.6279296875,0.4462890625,0.6123046875,0.5634765625
207,008_016.png,0.6787109375,0.2529296875,0.6611328125,0.2724609375,0.7099609375,0.2392578125,0.7236328125,0.2685546875,0.6767578125,0.2216796875,0.6435546875,0.2451171875,0.6962890625,0.2763671875,0.5830078125,0.5810546875,0.5478515625,0.7626953125,0.5595703125,0.6884765625,0.6318359375,0.3369140625,0.5322265625,0.6357421875,0.7138671875,0.2978515625,0.6279296875,0.4541015625,0.6103515625,0.5673828125
208,008_017.png,0.6806640625,0.2568359375,0.6630859375,0.2783203125,0.7119140625,0.2431640625,0.7236328125,0.2744140625,0.6787109375,0.2275390625,0.6455078125,0.2509765625,0.6962890625,0.2802734375,0.5830078125,0.5810546875,0.5498046875,0.7607421875,0.5595703125,0.6865234375,0.6337890625,0.3408203125,0.5361328125,0.6435546875,0.7138671875,0.3017578125,0.6318359375,0.4482421875,0.6162109375,0.5693359375
209,008_018.png,0.6826171875,0.2607421875,0.6669921875,0.2822265625,0.7138671875,0.2490234375,0.7255859375,0.2802734375,0.6806640625,0.2294921875,0.6474609375,0.2548828125,0.6982421875,0.2841796875,0.5830078125,0.5830078125,0.5458984375,0.7626953125,0.5615234375,0.6884765625,0.6337890625,0.3447265625,0.5361328125,0.6416015625,0.7138671875,0.3076171875,0.6318359375,0.4541015625,0.6142578125,0.5712890625
210,008_019.png,0.6826171875,0.2666015625,0.6669921875,0.2880859375,0.7138671875,0.2529296875,0.7255859375,0.2841796875,0.6806640625,0.2373046875,0.6474609375,0.2607421875,0.6982421875,0.2900390625,0.5849609375,0.5849609375,0.5478515625,0.7607421875,0.5595703125,0.6884765625,0.6357421875,0.3486328125,0.5302734375,0.6435546875,0.7158203125,0.3134765625,0.6337890625,0.4541015625,0.6142578125,0.5751953125
211,008_020.png,0.6845703125,0.2685546875,0.6669921875,0.2880859375,0.7177734375,0.2587890625,0.7275390625,0.2880859375,0.6845703125,0.2373046875,0.6513671875,0.2607421875,0.7001953125,0.2939453125,0.5849609375,0.5869140625,0.5458984375,0.7626953125,0.5615234375,0.6904296875,0.6376953125,0.3505859375,0.4267578125,0.6396484375,0.7177734375,0.3154296875,0.6337890625,0.4580078125,0.6142578125,0.5771484375
212,008_021.png,0.6845703125,0.2705078125,0.6689453125,0.2919921875,0.7158203125,0.2587890625,0.7275390625,0.2900390625,0.6845703125,0.2412109375,0.6494140625,0.2646484375,0.7001953125,0.2958984375,0.5849609375,0.5888671875,0.5458984375,0.7587890625,0.5576171875,0.6884765625,0.6396484375,0.3544921875,0.4208984375,0.4990234375,0.7177734375,0.3173828125,0.6337890625,0.4619140625,0.6162109375,0.5810546875
213,008_022.png,0.6845703125,0.2744140625,0.6689453125,0.2939453125,0.7177734375,0.2626953125,0.7275390625,0.2919921875,0.6845703125,0.2431640625,0.6494140625,0.2666015625,0.7001953125,0.2978515625,0.5830078125,0.5927734375,0.5458984375,0.7626953125,0.5595703125,0.6884765625,0.6376953125,0.3564453125,0.4267578125,0.6396484375,0.7158203125,0.3193359375,0.6337890625,0.4599609375,0.6123046875,0.5830078125
214,008_023.png,0.6845703125,0.2744140625,0.6689453125,0.2939453125,0.7158203125,0.2646484375,0.7275390625,0.2958984375,0.6845703125,0.2431640625,0.6513671875,0.2685546875,0.7001953125,0.2978515625,0.5830078125,0.5908203125,0.5458984375,0.7626953125,0.5576171875,0.6884765625,0.6376953125,0.3564453125,0.5185546875,0.6650390625,0.7158203125,0.3212890625,0.6298828125,0.4677734375,0.6123046875,0.5810546875
215,008_024.png,0.6845703125,0.2724609375,0.6689453125,0.2939453125,0.7158203125,0.2626953125,0.7275390625,0.2919921875,0.6845703125,0.2431640625,0.6513671875,0.2685546875,0.7001953125,0.2978515625,0.5849609375,0.5927734375,0.5458984375,0.7626953125,0.5576171875,0.6884765625,0.6396484375,0.3525390625,0.5146484375,0.6650390625,0.7158203125,0.3193359375,0.6318359375,0.4619140625,0.6123046875,0.5830078125
216,009_001.png,0.7021484375,0.2587890625,0.6826171875,0.2783203125,0.7353515625,0.2490234375,0.7451171875,0.2783203125,0.7021484375,0.2275390625,0.6650390625,0.2509765625,0.7177734375,0.2822265625,0.5771484375,0.6083984375,0.5419921875,0.6650390625,0.5439453125,0.6962890625,0.6455078125,0.3466796875,0.4599609375,0.6337890625,0.7353515625,0.3056640625,0.6357421875,0.4658203125,0.6064453125,0.6025390625
217,009_002.png,0.7041015625,0.2587890625,0.6826171875,0.2802734375,0.7353515625,0.2490234375,0.7470703125,0.2802734375,0.7041015625,0.2294921875,0.6669921875,0.2509765625,0.7177734375,0.2861328125,0.5751953125,0.6083984375,0.5419921875,0.6650390625,0.5439453125,0.6962890625,0.6455078125,0.3466796875,0.4619140625,0.6376953125,0.7373046875,0.3076171875,0.6318359375,0.4755859375,0.6064453125,0.6025390625
218,009_003.png,0.7041015625,0.2607421875,0.6845703125,0.2822265625,0.7353515625,0.2490234375,0.7470703125,0.2802734375,0.7060546875,0.2294921875,0.6689453125,0.2509765625,0.7197265625,0.2841796875,0.5771484375,0.6103515625,0.5419921875,0.6689453125,0.5439453125,0.6982421875,0.6474609375,0.3486328125,0.4599609375,0.6396484375,0.7373046875,0.3076171875,0.6376953125,0.4716796875,0.6083984375,0.6025390625
219,009_004.png,0.7041015625,0.2587890625,0.6845703125,0.2822265625,0.7353515625,0.2490234375,0.7470703125,0.2802734375,0.7060546875,0.2275390625,0.6669921875,0.2509765625,0.7197265625,0.2841796875,0.5771484375,0.6103515625,0.5419921875,0.6689453125,0.5439453125,0.6982421875,0.6474609375,0.3466796875,0.4599609375,0.6396484375,0.7373046875,0.3076171875,0.6357421875,0.4716796875,0.6083984375,0.6044921875
220,009_005.png,0.7021484375,0.2568359375,0.6826171875,0.2783203125,0.7353515625,0.2470703125,0.7470703125,0.2744140625,0.7060546875,0.2255859375,0.6669921875,0.2509765625,0.7197265625,0.2802734375,0.5771484375,0.6083984375,0.5400390625,0.6689453125,0.5439453125,0.6982421875,0.6474609375,0.3427734375,0.4599609375,0.6416015625,0.7373046875,0.3017578125,0.6357421875,0.4716796875,0.6083984375,0.6025390625
221,009_006.png,0.7021484375,0.2529296875,0.6826171875,0.2744140625,0.7333984375,0.2431640625,0.7451171875,0.2724609375,0.7021484375,0.2236328125,0.6650390625,0.2470703125,0.7177734375,0.2783203125,0.5771484375,0.6064453125,0.5419921875,0.6689453125,0.5439453125,0.6982421875,0.6455078125,0.3447265625,0.4599609375,0.6416015625,0.7333984375,0.3017578125,0.6318359375,0.4716796875,0.6083984375,0.5986328125
222,009_007.png,0.7001953125,0.2490234375,0.6806640625,0.2685546875,0.7314453125,0.2392578125,0.7431640625,0.2685546875,0.7021484375,0.2177734375,0.6630859375,0.2412109375,0.7158203125,0.2724609375,0.5771484375,0.6025390625,0.5439453125,0.6669921875,0.5458984375,0.6982421875,0.6435546875,0.3369140625,0.4619140625,0.6416015625,0.7333984375,0.2958984375,0.6337890625,0.4638671875,0.6083984375,0.5947265625
223,009_008.png,0.6962890625,0.2431640625,0.6767578125,0.2646484375,0.7275390625,0.2314453125,0.7392578125,0.2607421875,0.6982421875,0.2119140625,0.6591796875,0.2353515625,0.7138671875,0.2666015625,0.5751953125,0.5986328125,0.5439453125,0.6669921875,0.5439453125,0.6982421875,0.6416015625,0.3330078125,0.4599609375,0.6396484375,0.7294921875,0.2900390625,0.6318359375,0.4599609375,0.6064453125,0.5927734375
224,009_009.png,0.6923828125,0.2373046875,0.6728515625,0.2568359375,0.7255859375,0.2275390625,0.7353515625,0.2568359375,0.6962890625,0.2041015625,0.6552734375,0.2275390625,0.7080078125,0.2626953125,0.5751953125,0.5927734375,0.5439453125,0.6650390625,0.5458984375,0.6982421875,0.6357421875,0.3251953125,0.4619140625,0.6396484375,0.7255859375,0.2861328125,0.6298828125,0.4521484375,0.6064453125,0.5888671875
225,009_010.png,0.6884765625,0.2314453125,0.6669921875,0.2529296875,0.7197265625,0.2177734375,0.7314453125,0.2490234375,0.6884765625,0.2001953125,0.6513671875,0.2255859375,0.7060546875,0.2568359375,0.5751953125,0.5888671875,0.5439453125,0.6630859375,0.5458984375,0.6943359375,0.6337890625,0.3251953125,0.4599609375,0.6396484375,0.7255859375,0.2763671875,0.6279296875,0.4501953125,0.6064453125,0.5830078125
226,009_011.png,0.6865234375,0.2275390625,0.6669921875,0.2470703125,0.7177734375,0.2138671875,0.7294921875,0.2451171875,0.6884765625,0.1943359375,0.6494140625,0.2177734375,0.7021484375,0.2509765625,0.5751953125,0.5869140625,0.5419921875,0.6630859375,0.5439453125,0.6962890625,0.6337890625,0.3173828125,0.4619140625,0.6357421875,0.7216796875,0.2724609375,0.6298828125,0.4404296875,0.6064453125,0.5810546875
227,009_012.png,0.6845703125,0.2255859375,0.6650390625,0.2470703125,0.7158203125,0.2119140625,0.7275390625,0.2431640625,0.6845703125,0.1923828125,0.6474609375,0.2177734375,0.7001953125,0.2490234375,0.5732421875,0.5869140625,0.5419921875,0.6630859375,0.5458984375,0.6982421875,0.6298828125,0.3173828125,0.4599609375,0.6376953125,0.7177734375,0.2724609375,0.6240234375,0.4462890625,0.6064453125,0.5771484375
228,009_013.png,0.6826171875,0.2236328125,0.6630859375,0.2451171875,0.7158203125,0.2138671875,0.7275390625,0.2431640625,0.6845703125,0.1923828125,0.6455078125,0.2177734375,0.7001953125,0.2490234375,0.5732421875,0.5849609375,0.5439453125,0.6630859375,0.5439453125,0.6982421875,0.6298828125,0.3134765625,0.4599609375,0.6376953125,0.7177734375,0.2705078125,0.6240234375,0.4443359375,0.6064453125,0.5771484375
229,009_014.png,0.6845703125,0.2275390625,0.6650390625,0.2490234375,0.7158203125,0.2158203125,0.7275390625,0.2451171875,0.6845703125,0.1962890625,0.6455078125,0.2197265625,0.7001953125,0.2509765625,0.5732421875,0.5869140625,0.5439453125,0.6630859375,0.5439453125,0.6962890625,0.6298828125,0.3154296875,0.4599609375,0.6396484375,0.7177734375,0.2744140625,0.6240234375,0.4482421875,0.6064453125,0.5771484375
230,009_015.png,0.6865234375,0.2294921875,0.6669921875,0.2529296875,0.7177734375,0.2197265625,0.7314453125,0.2490234375,0.6865234375,0.1982421875,0.6474609375,0.2236328125,0.7041015625,0.2548828125,0.5751953125,0.5908203125,0.5439453125,0.6650390625,0.5439453125,0.6962890625,0.6318359375,0.3232421875,0.4619140625,0.6396484375,0.7216796875,0.2783203125,0.6259765625,0.4521484375,0.6083984375,0.5849609375
231,009_016.png,0.6884765625,0.2353515625,0.6689453125,0.2568359375,0.7197265625,0.2216796875,0.7333984375,0.2529296875,0.6904296875,0.2041015625,0.6533203125,0.2275390625,0.7041015625,0.2587890625,0.5751953125,0.5947265625,0.5419921875,0.6669921875,0.5439453125,0.6982421875,0.6357421875,0.3271484375,0.4599609375,0.6435546875,0.7236328125,0.2802734375,0.6259765625,0.4580078125,0.6064453125,0.5849609375
232,009_017.png,0.6923828125,0.2392578125,0.6728515625,0.2607421875,0.7255859375,0.2275390625,0.7353515625,0.2568359375,0.6923828125,0.2080078125,0.6533203125,0.2314453125,0.7080078125,0.2646484375,0.5751953125,0.5947265625,0.5419921875,0.6669921875,0.5458984375,0.6982421875,0.6357421875,0.3291015625,0.4619140625,0.6396484375,0.7275390625,0.2861328125,0.6279296875,0.4619140625,0.6064453125,0.5888671875
233,009_018.png,0.6962890625,0.2431640625,0.6748046875,0.2646484375,0.7294921875,0.2314453125,0.7412109375,0.2626953125,0.6962890625,0.2119140625,0.6591796875,0.2353515625,0.7119140625,0.2685546875,0.5771484375,0.6005859375,0.5419921875,0.6669921875,0.5439453125,0.6982421875,0.6396484375,0.3330078125,0.4599609375,0.6416015625,0.7314453125,0.2919921875,0.6298828125,0.4638671875,0.6083984375,0.5927734375
234,009_019.png,0.7001953125,0.2490234375,0.6787109375,0.2685546875,0.7314453125,0.2373046875,0.7412109375,0.2685546875,0.7001953125,0.2177734375,0.6630859375,0.2412109375,0.7158203125,0.2724609375,0.5751953125,0.6025390625,0.5419921875,0.6669921875,0.5439453125,0.6982421875,0.6416015625,0.3369140625,0.4619140625,0.6416015625,0.7314453125,0.2958984375,0.6298828125,0.4677734375,0.6083984375,0.5947265625
235,009_020.png,0.7021484375,0.2509765625,0.6826171875,0.2724609375,0.7353515625,0.2412109375,0.7470703125,0.2705078125,0.7041015625,0.2197265625,0.6650390625,0.2431640625,0.7177734375,0.2763671875,0.5791015625,0.6044921875,0.5419921875,0.6689453125,0.5439453125,0.6982421875,0.6435546875,0.3408203125,0.4619140625,0.6376953125,0.7353515625,0.2998046875,0.6376953125,0.4599609375,0.6083984375,0.5966796875
236,009_021.png,0.7041015625,0.2529296875,0.6845703125,0.2724609375,0.7373046875,0.2451171875,0.7470703125,0.2763671875,0.7060546875,0.2216796875,0.6669921875,0.2431640625,0.7197265625,0.2783203125,0.5771484375,0.6064453125,0.5419921875,0.6669921875,0.5458984375,0.6982421875,0.6474609375,0.3408203125,0.4599609375,0.6396484375,0.7353515625,0.3037109375,0.6357421875,0.4658203125,0.6083984375,0.6005859375
237,009_022.png,0.7041015625,0.2568359375,0.6826171875,0.2763671875,0.7353515625,0.2470703125,0.7470703125,0.2783203125,0.7080078125,0.2255859375,0.6689453125,0.2470703125,0.7197265625,0.2822265625,0.5771484375,0.6083984375,0.5400390625,0.6669921875,0.5439453125,0.6982421875,0.6455078125,0.3427734375,0.4619140625,0.6396484375,0.7373046875,0.3056640625,0.6357421875,0.4677734375,0.6083984375,0.6025390625
238,009_023.png,0.7060546875,0.2587890625,0.6845703125,0.2783203125,0.7373046875,0.2470703125,0.7470703125,0.2783203125,0.7060546875,0.2255859375,0.6669921875,0.2490234375,0.7197265625,0.2841796875,0.5771484375,0.6064453125,0.5400390625,0.6650390625,0.5439453125,0.6962890625,0.6474609375,0.3447265625,0.4619140625,0.6357421875,0.7373046875,0.3056640625,0.6376953125,0.4677734375,0.6083984375,0.6005859375
239,009_024.png,0.7041015625,0.2568359375,0.6845703125,0.2802734375,0.7353515625,0.2470703125,0.7470703125,0.2783203125,0.7060546875,0.2275390625,0.6669921875,0.2490234375,0.7197265625,0.2822265625,0.5771484375,0.6064453125,0.5400390625,0.6669921875,0.5439453125,0.7001953125,0.6474609375,0.3466796875,0.4599609375,0.6357421875,0.7353515625,0.3076171875,0.6337890625,0.4716796875,0.6083984375,0.6005859375
240,010_001.png,0.6767578125,0.2822265625,0.6533203125,0.3037109375,0.7080078125,0.2685546875,0.7197265625,0.2998046875,0.6787109375,0.2490234375,0.6396484375,0.2724609375,0.6923828125,0.3076171875,0.5537109375,0.6376953125,0.5244140625,0.6826171875,0.5224609375,0.7099609375,0.6123046875,0.3798828125,0.4208984375,0.6416015625,0.7119140625,0.3310546875,0.6083984375,0.5048828125,0.5849609375,0.6416015625
241,010_002.png,0.6787109375,0.2841796875,0.6572265625,0.3037109375,0.7080078125,0.2724609375,0.7216796875,0.3017578125,0.6826171875,0.2509765625,0.6435546875,0.2724609375,0.6923828125,0.3076171875,0.5537109375,0.6396484375,0.5244140625,0.6845703125,0.5224609375,0.7119140625,0.6142578125,0.3759765625,0.4228515625,0.6435546875,0.7119140625,0.3310546875,0.6162109375,0.4931640625,0.5830078125,0.6435546875
242,010_003.png,0.6787109375,0.2861328125,0.6552734375,0.3037109375,0.7099609375,0.2724609375,0.7216796875,0.3017578125,0.6826171875,0.2529296875,0.6435546875,0.2744140625,0.6923828125,0.3115234375,0.5537109375,0.6416015625,0.5244140625,0.6865234375,0.5244140625,0.7138671875,0.6142578125,0.3779296875,0.4208984375,0.6455078125,0.7138671875,0.3330078125,0.6103515625,0.5029296875,0.5830078125,0.6474609375
243,010_004.png,0.6787109375,0.2841796875,0.6572265625,0.3037109375,0.7119140625,0.2705078125,0.7216796875,0.3017578125,0.6806640625,0.2529296875,0.6435546875,0.2724609375,0.6923828125,0.3095703125,0.5537109375,0.6416015625,0.5244140625,0.6845703125,0.5224609375,0.7138671875,0.6142578125,0.3779296875,0.4208984375,0.6455078125,0.7138671875,0.3330078125,0.6123046875,0.5009765625,0.5849609375,0.6455078125
244,010_005.png,0.6767578125,0.2841796875,0.6533203125,0.3017578125,0.7080078125,0.2705078125,0.7177734375,0.2998046875,0.6787109375,0.2509765625,0.6416015625,0.2724609375,0.6904296875,0.3095703125,0.5517578125,0.6376953125,0.5224609375,0.6865234375,0.5224609375,0.7158203125,0.6103515625,0.3779296875,0.4228515625,0.6455078125,0.7099609375,0.3310546875,0.6064453125,0.5068359375,0.5830078125,0.6435546875
245,010_006.png,0.6728515625,0.2763671875,0.6494140625,0.2958984375,0.7060546875,0.2646484375,0.7177734375,0.2939453125,0.6767578125,0.2431640625,0.6376953125,0.2646484375,0.6884765625,0.3037109375,0.5537109375,0.6376953125,0.5244140625,0.6845703125,0.5224609375,0.7158203125,0.6083984375,0.3720703125,0.4208984375,0.6455078125,0.7080078125,0.3251953125,0.6064453125,0.5029296875,0.5849609375,0.6416015625
246,010_007.png,0.6708984375,0.2685546875,0.6455078125,0.2880859375,0.7001953125,0.2568359375,0.7119140625,0.2861328125,0.6728515625,0.2353515625,0.6337890625,0.2587890625,0.6845703125,0.2939453125,0.5537109375,0.6318359375,0.5244140625,0.6826171875,0.5224609375,0.7138671875,0.6064453125,0.3662109375,0.4208984375,0.6455078125,0.7041015625,0.3154296875,0.6083984375,0.4853515625,0.5849609375,0.6357421875
